event_id,evaluation_window,formation_date,deploy_date,scheduled_exit_date,permaticker,historical_ticker,company_name,cik,raw_action,raw_action_date,raw_value,raw_contraticker,raw_contraname,last_trade_date,event_type,clone_lot_hits,affected_clone_count,first_clone_id,source_row_ids,policy_target_branch,evidence_required,manual_review_priority,evidence_status,data_vintage_id,content_hash
de1a0937dab1be90,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-06-30,2008-07-01,2009-01-02,199543,MER,MERRILL LYNCH & CO INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2008-12-31,18637.6,N/A,N/A,2008-12-31,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=199543,date=2008-12-31",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,d2b4005e8fcb324d
d6e8fba3e5056395,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,173407,WB1,WACHOVIA CORP NEW,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2008-12-31,11971.5,WFC,WELLS FARGO & COMPANY,2008-12-31,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=173407,date=2008-12-31",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,e28348b5c784b035
3fbd3fa08c3e28d6,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,173408,ABI1,APPLIED BIOSYSTEMS INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2008-11-21,4734.9,N/A,N/A,2008-11-21,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=173408,date=2008-11-21",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,55b1eb264bf7d85a
5804a9768eb3bd7a,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,180382,WWY,WRIGLEY WM JR CO,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2008-10-06,21808.4,N/A,Mars Incorporated,2008-10-06,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=180382,date=2008-10-06",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,928da1959f821a5a
a18933f5d978b25d,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,183067,HPC,HERCULES INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2008-11-13,2159.4,ASH,ASHLAND INC,2008-11-13,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=183067,date=2008-11-13",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,041024c835b753d7
675d5486b205906a,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,185392,BRL,BARR PHARMACEUTICALS INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2008-12-22,7201.5,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2008-12-22,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185392,date=2008-12-22",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,cf1546adc631a1b7
bb2272edd8981089,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,185395,UST1,UST INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2009-01-05,10307.5,N/A,N/A,2009-01-05,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185395,date=2009-01-05",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,99a9f26e5fbd4124
9b4198b2d32f20cf,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,185400,BUD1,ANHEUSER-BUSCH COMPANIES INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2008-11-17,49586.3,N/A,N/A,2008-11-17,DELISTED_OTHER,0,0,,"actions_clean.parquet:permaticker=185400,date=2008-11-17",unverified_ma,SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,32e788df08e96994
aca83832cabedb64,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,185412,AW,ALLIED WASTE INDUSTRIES INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2008-12-05,4390.5,RSG,REPUBLIC SERVICES INC,2008-12-05,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185412,date=2008-12-05",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,ecd2dddc1f90adae
3c92486ba256e4ee,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,185417,NCC,NATIONAL CITY CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2008-12-31,3685.3,N/A,N/A,2008-12-31,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185417,date=2008-12-31",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,f6f9b69832cddc40
69ddbb4d224826a7,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,198356,SOV,SOVEREIGN BANCORP INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2009-01-29,1639.9,SAN,BANCO SANTANDER SA,2009-01-29,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=198356,date=2009-01-29",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,c4cce1c7e976e38c
abca1faa9d611c3f,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-09-30,2008-10-01,2009-04-01,199543,MER,MERRILL LYNCH & CO INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2008-12-31,18637.6,N/A,N/A,2008-12-31,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=199543,date=2008-12-31",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,8b82ec9e8df0f0a1
e584815865649847,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-12-31,2009-01-02,2009-07-01,178636,ROH,ROHM & HAAS CO,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2009-04-01,15414.4,DD,DUPONT DE NEMOURS INC,2009-04-01,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=178636,date=2009-04-01",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,99e81de29fa1d549
d5f28fb93cbcbb7e,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-12-31,2009-01-02,2009-07-01,180415,EQ1,EMBARQ CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2009-06-30,6008.4,N/A,N/A,2009-06-30,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=180415,date=2009-06-30",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,f420e765a7ce5b5c
6c1a2cb8ddbac383,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-12-31,2009-01-02,2009-07-01,185395,UST1,UST INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2009-01-05,10307.5,N/A,N/A,2009-01-05,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185395,date=2009-01-05",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,ad78c58c07b0447a
7564d14646a3cc98,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2008-12-31,2009-01-02,2009-07-01,198356,SOV,SOVEREIGN BANCORP INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2009-01-29,1639.9,SAN,BANCO SANTANDER SA,2009-01-29,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=198356,date=2009-01-29",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,5b04b7be82708d9b
b4972ff6713dcf5f,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-03-31,2009-04-01,2009-10-01,178636,ROH,ROHM & HAAS CO,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2009-04-01,15414.4,DD,DUPONT DE NEMOURS INC,2009-04-01,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=178636,date=2009-04-01",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,f682eae1d25f11d0
018858f85f2025d0,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-03-31,2009-04-01,2009-10-01,180415,EQ1,EMBARQ CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2009-06-30,6008.4,N/A,N/A,2009-06-30,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=180415,date=2009-06-30",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,b59cd4b4dbb4bf0e
3bd39753eed1930e,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-03-31,2009-04-01,2009-10-01,185396,CTX1,CENTEX CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2009-08-18,1497.6,PHM,PULTEGROUP INC,2009-08-18,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185396,date=2009-08-18",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,d51d9f511665afde
923f9cd12ab7aaf4,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-06-30,2009-07-01,2010-01-04,116371,CITGQ,CIT GROUP INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2009-12-09,20.2,N/A,N/A,2009-12-09,BANKRUPTCY_LIQUIDATION,0,0,,"actions_clean.parquet:permaticker=116371,date=2009-12-09",verified_bankruptcy_zero_recovery (UNVERIFIED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,845a2b4291356cb8
27a7e46eac27fe42,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-06-30,2009-07-01,2010-01-04,165457,SGP1,SCHERING PLOUGH CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2009-11-03,46142.1,MRK,MERCK & CO INC,2009-11-03,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=165457,date=2009-11-03",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,e48b2272fd5e734c
4e0447163545e4d4,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-06-30,2009-07-01,2010-01-04,185396,CTX1,CENTEX CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2009-08-18,1497.6,PHM,PULTEGROUP INC,2009-08-18,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185396,date=2009-08-18",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,66ee99726886e247
63019f7a851b8f0b,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-06-30,2009-07-01,2010-01-04,188818,WYE,WYETH,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2009-10-15,67273.5,N/A,N/A,2009-10-15,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188818,date=2009-10-15",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,e1dc19fb40a1da2f
6d11943ec0c951d7,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-09-30,2009-10-01,2010-04-01,165457,SGP1,SCHERING PLOUGH CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2009-11-03,46142.1,MRK,MERCK & CO INC,2009-11-03,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=165457,date=2009-11-03",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,5191bb7a0bac5438
0234b92f94d15510,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-09-30,2009-10-01,2010-04-01,185398,ACS,AFFILIATED COMPUTER SERVICES INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-02-05,5826.1,XRX,XEROX HOLDINGS CORP,2010-02-05,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185398,date=2010-02-05",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,a7c23bd9107e4d66
7ecf408fbbe98aa4,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-09-30,2009-10-01,2010-04-01,185406,JAVA1,SUN MICROSYSTEMS INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-01-26,7154.9,ORCL,ORACLE CORP,2010-01-26,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185406,date=2010-01-26",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,116087b81f97397f
444fe7ed4d38ba2d,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-09-30,2009-10-01,2010-04-01,185568,RX,IMS HEALTH INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-02-24,4027.2,N/A,TPG CAPITAL LP,2010-02-24,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185568,date=2010-02-24",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,9d5c1a6064102959
7b25030627075058,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-09-30,2009-10-01,2010-04-01,186663,BDK,BLACK & DECKER CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-03-12,4565.5,N/A,N/A,2010-03-12,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=186663,date=2010-03-12",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,63e72e1e4215d19e
84462b204dc739cb,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-09-30,2009-10-01,2010-04-01,188300,PBG,PEPSI BOTTLING GROUP INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-02-26,8479.4,PEP,PEPSICO INC,2010-02-26,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188300,date=2010-02-26",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,caac1130f6c6a573
f590954ae26d27de,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-09-30,2009-10-01,2010-04-01,188818,WYE,WYETH,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2009-10-15,67273.5,N/A,N/A,2009-10-15,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188818,date=2009-10-15",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,24b88cb7397c9245
a4243a066c249c95,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-09-30,2009-10-01,2010-04-01,197312,BNI,BURLINGTON NORTHERN SANTA FE CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-02-12,34196.1,N/A,N/A,2010-02-12,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=197312,date=2010-02-12",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,cd1304af3f700cfc
fde6556b5df42fd1,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-12-31,2010-01-04,2010-07-01,185398,ACS,AFFILIATED COMPUTER SERVICES INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-02-05,5826.1,XRX,XEROX HOLDINGS CORP,2010-02-05,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185398,date=2010-02-05",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,e7f70bc9d0af1fe5
b2ef73859cb4c0a2,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-12-31,2010-01-04,2010-07-01,185406,JAVA1,SUN MICROSYSTEMS INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-01-26,7154.9,ORCL,ORACLE CORP,2010-01-26,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185406,date=2010-01-26",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,0426e9f7c4babf4e
9f69e29e849493ff,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-12-31,2010-01-04,2010-07-01,185568,RX,IMS HEALTH INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-02-24,4027.2,N/A,TPG CAPITAL LP,2010-02-24,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=185568,date=2010-02-24",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,a1916f323c26f62e
29ac55a56de224b3,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-12-31,2010-01-04,2010-07-01,186663,BDK,BLACK & DECKER CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-03-12,4565.5,N/A,N/A,2010-03-12,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=186663,date=2010-03-12",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,dff1a0e846112f2b
